drummer,session,id,style,bpm,beat_type,time_signature,duration,split,midi_filename,audio_filename,kit_name,split_set
drummer1,drummer1/session2,drummer1/session2/44,punk,128,fill,4-4,1.855464852607709,train,drummer1/session2/44_punk_128_fill_4-4_33.midi,drummer1/session2/44_punk_128_fill_4-4_33.wav,Shuffle (Blues),train
drummer1,drummer1/session3,drummer1/session3/11,afrobeat,94,beat,4-4,257.87233560090704,train,drummer1/session3/11_afrobeat_94_beat_4-4_54.midi,drummer1/session3/11_afrobeat_94_beat_4-4_54.wav,Nu RNB,validation
drummer1,drummer1/session1,drummer1/session1/39,latin/samba,116,fill,4-4,2.0689569160997734,train,drummer1/session1/39_latin-samba_116_fill_4-4_23.midi,drummer1/session1/39_latin-samba_116_fill_4-4_23.wav,Second Line,train
drummer1,drummer1/session1,drummer1/session1/26,jazz/funk,116,fill,4-4,2.0477097505668933,train,drummer1/session1/26_jazz-funk_116_fill_4-4_13.midi,drummer1/session1/26_jazz-funk_116_fill_4-4_13.wav,Jazz Funk,train
drummer1,drummer1/session2,drummer1/session2/43,punk,128,fill,4-4,1.8677551020408163,train,drummer1/session2/43_punk_128_fill_4-4_34.midi,drummer1/session2/43_punk_128_fill_4-4_34.wav,Alternative (METAL),train
drummer1,drummer1/session2,drummer1/session2/74,punk,144,fill,4-4,1.6666666666666667,train,drummer1/session2/74_punk_144_fill_4-4_14.midi,drummer1/session2/74_punk_144_fill_4-4_14.wav,ClassicMetal (80s-90s),train
drummer1,drummer1/session2,drummer1/session2/110,rock/prog,190,beat,4-4,95.9010657596372,test,drummer1/session2/110_rock-prog_190_beat_4-4_36.midi,drummer1/session2/110_rock-prog_190_beat_4-4_36.wav,West Coast (FUNK),validation
drummer1,drummer1/session2,drummer1/session2/26,country,114,fill,4-4,1.7443537414965986,train,drummer1/session2/26_country_114_fill_4-4_36.midi,drummer1/session2/26_country_114_fill_4-4_36.wav,West Coast (FUNK),train
drummer1,drummer1/session2,drummer1/session2/194,rock,115,fill,4-4,2.086938775510204,train,drummer1/session2/194_rock_115_fill_4-4_3.midi,drummer1/session2/194_rock_115_fill_4-4_3.wav,Jazz,train
drummer1,drummer1/session1,drummer1/session1/42,latin/samba,116,fill,4-4,2.068979591836735,train,drummer1/session1/42_latin-samba_116_fill_4-4_53.midi,drummer1/session1/42_latin-samba_116_fill_4-4_53.wav,Unplugged,test
drummer1,drummer1/session2,drummer1/session2/58,punk,128,fill,4-4,1.8140589569161,train,drummer1/session2/58_punk_128_fill_4-4_16.midi,drummer1/session2/58_punk_128_fill_4-4_16.wav,Modern Funk,train
drummer1,drummer1/session1,drummer1/session1/77,jazz/mediumfast,180,beat,4-4,148.2965306122449,train,drummer1/session1/77_jazz-mediumfast_180_beat_4-4_34.midi,drummer1/session1/77_jazz-mediumfast_180_beat_4-4_34.wav,Alternative (METAL),train
drummer1,drummer1/session1,drummer1/session1/240,funk/purdieshuffle,130,fill,4-4,3.692312925170068,train,drummer1/session1/240_funk-purdieshuffle_130_fill_4-4_53.midi,drummer1/session1/240_funk-purdieshuffle_130_fill_4-4_53.wav,Unplugged,validation
drummer1,drummer1/session2,drummer1/session2/39,punk,128,fill,4-4,1.84421768707483,train,drummer1/session2/39_punk_128_fill_4-4_12.midi,drummer1/session2/39_punk_128_fill_4-4_12.wav,Classic Rock,train
drummer1,drummer1/session2,drummer1/session2/140,afrocuban/bembe,122,fill,4-4,1.9672108843537413,train,drummer1/session2/140_afrocuban-bembe_122_fill_4-4_23.midi,drummer1/session2/140_afrocuban-bembe_122_fill_4-4_23.wav,Second Line,train
drummer1,drummer1/session2,drummer1/session2/14,country,114,fill,4-4,1.965374149659864,validation,drummer1/session2/14_country_114_fill_4-4_6.midi,drummer1/session2/14_country_114_fill_4-4_6.wav,Compact Lite (w/ Tambourine HH),train
drummer1,drummer1/session3,drummer1/session3/1,rock/prog,125,beat,4-4,292.8874376417233,train,drummer1/session3/1_rock-prog_125_beat_4-4_57.midi,drummer1/session3/1_rock-prog_125_beat_4-4_57.wav,Custom2,train
drummer1,drummer1/session1,drummer1/session1/34,latin/samba,116,fill,4-4,2.0689569160997734,train,drummer1/session1/34_latin-samba_116_fill_4-4_58.midi,drummer1/session1/34_latin-samba_116_fill_4-4_58.wav,Custom3,train
drummer1,drummer1/session1,drummer1/session1/122,funk,95,fill,4-4,2.5263038548752834,train,drummer1/session1/122_funk_95_fill_4-4_14.midi,drummer1/session1/122_funk_95_fill_4-4_14.wav,ClassicMetal (80s-90s),test
drummer1,drummer1/session1,drummer1/session1/169,latin/brazilian-baiao,95,fill,4-4,2.526326530612245,train,drummer1/session1/169_latin-brazilian-baiao_95_fill_4-4_22.midi,drummer1/session1/169_latin-brazilian-baiao_95_fill_4-4_22.wav,Dry & Heavy (Folk Rock),train
drummer1,drummer1/eval_session,drummer1/eval_session/7,pop/groove7,138,beat,4-4,27.760907029478457,test,drummer1/eval_session/7_pop-groove7_138_beat_4-4_33.midi,drummer1/eval_session/7_pop-groove7_138_beat_4-4_33.wav,Shuffle (Blues),train
drummer1,drummer1/session2,drummer1/session2/32,punk,140,beat,4-4,150.85714285714286,train,drummer1/session2/32_punk_140_beat_4-4_16.midi,drummer1/session2/32_punk_140_beat_4-4_16.wav,Modern Funk,train
drummer1,drummer1/session2,drummer1/session2/164,afrocuban/rhumba,110,fill,4-4,2.0793650793650795,train,drummer1/session2/164_afrocuban-rhumba_110_fill_4-4_18.midi,drummer1/session2/164_afrocuban-rhumba_110_fill_4-4_18.wav,Big Room (Layered),train
drummer1,drummer1/session1,drummer1/session1/230,rock/halftime,140,fill,4-4,3.3517687074829934,train,drummer1/session1/230_rock-halftime_140_fill_4-4_23.midi,drummer1/session1/230_rock-halftime_140_fill_4-4_23.wav,Second Line,train
drummer1,drummer1/session1,drummer1/session1/181,afrocuban,105,fill,4-4,2.2857142857142856,train,drummer1/session1/181_afrocuban_105_fill_4-4_13.midi,drummer1/session1/181_afrocuban_105_fill_4-4_13.wav,Jazz Funk,validation
drummer1,drummer1/session2,drummer1/session2/75,punk,144,fill,4-4,1.5775056689342404,train,drummer1/session2/75_punk_144_fill_4-4_33.midi,drummer1/session2/75_punk_144_fill_4-4_33.wav,Shuffle (Blues),train
drummer1,drummer1/session1,drummer1/session1/133,funk/fast,125,fill,4-4,1.92,validation,drummer1/session1/133_funk-fast_125_fill_4-4_17.midi,drummer1/session1/133_funk-fast_125_fill_4-4_17.wav,Dark Hybrid,train
drummer1,drummer1/session1,drummer1/session1/3,funk,80,beat,4-4,122.92421768707484,train,drummer1/session1/3_funk_80_beat_4-4_13.midi,drummer1/session1/3_funk_80_beat_4-4_13.wav,Jazz Funk,train
drummer1,drummer1/session1,drummer1/session1/168,latin/brazilian-baiao,95,fill,4-4,2.526326530612245,train,drummer1/session1/168_latin-brazilian-baiao_95_fill_4-4_55.midi,drummer1/session1/168_latin-brazilian-baiao_95_fill_4-4_55.wav,Ele-Drum,train
drummer1,drummer1/session1,drummer1/session1/178,afrocuban,105,fill,4-4,2.2857142857142856,train,drummer1/session1/178_afrocuban_105_fill_4-4_25.midi,drummer1/session1/178_afrocuban_105_fill_4-4_25.wav,Arena Stage,train
drummer1,drummer1/session2,drummer1/session2/89,punk,144,fill,4-4,1.6015646258503402,train,drummer1/session2/89_punk_144_fill_4-4_5.midi,drummer1/session2/89_punk_144_fill_4-4_5.wav,Tight Prog,train
drummer1,drummer1/session2,drummer1/session2/57,punk,128,fill,4-4,1.870657596371882,validation,drummer1/session2/57_punk_128_fill_4-4_53.midi,drummer1/session2/57_punk_128_fill_4-4_53.wav,Unplugged,train
drummer1,drummer1/session2,drummer1/session2/166,afrocuban/rhumba,110,fill,4-4,2.026757369614512,train,drummer1/session2/166_afrocuban-rhumba_110_fill_4-4_53.midi,drummer1/session2/166_afrocuban-rhumba_110_fill_4-4_53.wav,Unplugged,test
drummer1,drummer1/session2,drummer1/session2/56,punk,128,fill,4-4,1.7747619047619048,train,drummer1/session2/56_punk_128_fill_4-4_13.midi,drummer1/session2/56_punk_128_fill_4-4_13.wav,Jazz Funk,train
drummer1,drummer1/session1,drummer1/session1/245,funk/purdieshuffle,130,fill,4-4,1.7658730158730158,train,drummer1/session1/245_funk-purdieshuffle_130_fill_4-4_42.midi,drummer1/session1/245_funk-purdieshuffle_130_fill_4-4_42.wav,Bigga Bop (Jazz),train
drummer1,drummer1/session2,drummer1/session2/65,punk,144,fill,4-4,1.6277097505668934,train,drummer1/session2/65_punk_144_fill_4-4_32.midi,drummer1/session2/65_punk_144_fill_4-4_32.wav,Live Rock,train
drummer1,drummer1/session2,drummer1/session2/5,jazz,200,beat,3-4,118.29807256235829,train,drummer1/session2/5_jazz_200_beat_3-4_26.midi,drummer1/session2/5_jazz_200_beat_3-4_26.wav,Warmer Funk,validation
drummer1,drummer1/session1,drummer1/session1/138,funk/fast,125,fill,4-4,1.68,train,drummer1/session1/138_funk-fast_125_fill_4-4_23.midi,drummer1/session1/138_funk-fast_125_fill_4-4_23.wav,Second Line,train
drummer1,drummer1/session1,drummer1/session1/36,latin/samba,116,fill,4-4,2.039342403628118,train,drummer1/session1/36_latin-samba_116_fill_4-4_28.midi,drummer1/session1/36_latin-samba_116_fill_4-4_28.wav,Super Boom (Layered),test
drummer1,drummer1/session1,drummer1/session1/17,jazz/funk,116,fill,4-4,4.137936507936508,validation,drummer1/session1/17_jazz-funk_116_fill_4-4_15.midi,drummer1/session1/17_jazz-funk_116_fill_4-4_15.wav,60s Rock,train
drummer1,drummer1/session2,drummer1/session2/81,punk,144,fill,4-4,1.3772335600907029,train,drummer1/session2/81_punk_144_fill_4-4_15.midi,drummer1/session2/81_punk_144_fill_4-4_15.wav,60s Rock,validation
drummer1,drummer1/session1,drummer1/session1/208,rock/halftime,140,fill,4-4,1.7142857142857142,train,drummer1/session1/208_rock-halftime_140_fill_4-4_41.midi,drummer1/session1/208_rock-halftime_140_fill_4-4_41.wav,Cassette (Lo-Fi Compress),train
drummer1,drummer1/session1,drummer1/session1/112,funk,95,fill,4-4,5.052630385487529,train,drummer1/session1/112_funk_95_fill_4-4_12.midi,drummer1/session1/112_funk_95_fill_4-4_12.wav,Classic Rock,train
drummer1,drummer1/session1,drummer1/session1/240,funk/purdieshuffle,130,fill,4-4,3.692312925170068,train,drummer1/session1/240_funk-purdieshuffle_130_fill_4-4_22.midi,drummer1/session1/240_funk-purdieshuffle_130_fill_4-4_22.wav,Dry & Heavy (Folk Rock),train
drummer1,drummer1/session1,drummer1/session1/175,latin/brazilian-baiao,95,fill,4-4,2.5263038548752834,train,drummer1/session1/175_latin-brazilian-baiao_95_fill_4-4_54.midi,drummer1/session1/175_latin-brazilian-baiao_95_fill_4-4_54.wav,Nu RNB,validation
drummer1,drummer1/session1,drummer1/session1/134,funk/fast,125,fill,4-4,1.9065079365079365,train,drummer1/session1/134_funk-fast_125_fill_4-4_24.midi,drummer1/session1/134_funk-fast_125_fill_4-4_24.wav,Heavy Metal,train
drummer1,drummer1/session1,drummer1/session1/104,funk,95,fill,4-4,2.5263038548752834,train,drummer1/session1/104_funk_95_fill_4-4_11.midi,drummer1/session1/104_funk_95_fill_4-4_11.wav,Studio (Live Room),train
drummer1,drummer1/session2,drummer1/session2/14,country,114,fill,4-4,1.975532879818594,validation,drummer1/session2/14_country_114_fill_4-4_8.midi,drummer1/session2/14_country_114_fill_4-4_8.wav,Deep Daft,train
drummer1,drummer1/session2,drummer1/session2/54,punk,128,fill,4-4,1.7893877551020407,train,drummer1/session2/54_punk_128_fill_4-4_2.midi,drummer1/session2/54_punk_128_fill_4-4_2.wav,Fat Rock (Power Toms),validation
drummer1,drummer1/session2,drummer1/session2/65,punk,144,fill,4-4,1.5827210884353742,train,drummer1/session2/65_punk_144_fill_4-4_10.midi,drummer1/session2/65_punk_144_fill_4-4_10.wav,JingleStacks (2nd Hi-Hat),train
drummer1,drummer1/session1,drummer1/session1/204,rock/halftime,140,fill,4-4,3.4285714285714284,train,drummer1/session1/204_rock-halftime_140_fill_4-4_57.midi,drummer1/session1/204_rock-halftime_140_fill_4-4_57.wav,Custom2,train
drummer1,drummer1/session2,drummer1/session2/198,rock,115,fill,4-4,1.7966439909297052,validation,drummer1/session2/198_rock_115_fill_4-4_12.midi,drummer1/session2/198_rock_115_fill_4-4_12.wav,Classic Rock,train
drummer1,drummer1/session1,drummer1/session1/46,latin/samba,116,fill,4-4,2.064648526077097,train,drummer1/session1/46_latin-samba_116_fill_4-4_4.midi,drummer1/session1/46_latin-samba_116_fill_4-4_4.wav,Speed Metal,train
drummer1,drummer1/session1,drummer1/session1/60,jazz,125,fill,4-4,1.9,validation,drummer1/session1/60_jazz_125_fill_4-4_43.midi,drummer1/session1/60_jazz_125_fill_4-4_43.wav,Funk Rock,train
drummer1,drummer1/session1,drummer1/session1/225,rock/halftime,140,fill,4-4,1.7142857142857142,train,drummer1/session1/225_rock-halftime_140_fill_4-4_16.midi,drummer1/session1/225_rock-halftime_140_fill_4-4_16.wav,Modern Funk,train
drummer1,drummer1/session1,drummer1/session1/19,jazz/funk,116,fill,4-4,2.068979591836735,train,drummer1/session1/19_jazz-funk_116_fill_4-4_8.midi,drummer1/session1/19_jazz-funk_116_fill_4-4_8.wav,Deep Daft,test
drummer1,drummer1/session1,drummer1/session1/159,latin/brazilian-baiao,95,fill,4-4,2.500657596371882,train,drummer1/session1/159_latin-brazilian-baiao_95_fill_4-4_4.midi,drummer1/session1/159_latin-brazilian-baiao_95_fill_4-4_4.wav,Speed Metal,train
drummer1,drummer1/session1,drummer1/session1/192,reggae,78,fill,4-4,3.0769160997732428,train,drummer1/session1/192_reggae_78_fill_4-4_2.midi,drummer1/session1/192_reggae_78_fill_4-4_2.wav,Fat Rock (Power Toms),test
drummer1,drummer1/session1,drummer1/session1/220,rock/halftime,140,fill,4-4,3.4285714285714284,train,drummer1/session1/220_rock-halftime_140_fill_4-4_41.midi,drummer1/session1/220_rock-halftime_140_fill_4-4_41.wav,Cassette (Lo-Fi Compress),train
drummer1,drummer1/session2,drummer1/session2/122,afrocuban/bembe,122,fill,4-4,1.9672108843537413,train,drummer1/session2/122_afrocuban-bembe_122_fill_4-4_57.midi,drummer1/session2/122_afrocuban-bembe_122_fill_4-4_57.wav,Custom2,test
drummer1,drummer1/session1,drummer1/session1/257,funk/purdieshuffle,130,fill,4-4,1.8461451247165528,validation,drummer1/session1/257_funk-purdieshuffle_130_fill_4-4_31.midi,drummer1/session1/257_funk-purdieshuffle_130_fill_4-4_31.wav,More Cowbell (Pop-Rock),train
drummer1,drummer1/session2,drummer1/session2/17,country,114,fill,4-4,1.9635374149659863,train,drummer1/session2/17_country_114_fill_4-4_35.midi,drummer1/session2/17_country_114_fill_4-4_35.wav,Rockin Gate (80s),train
drummer1,drummer1/session3,drummer1/session3/6,dance/disco,120,beat,4-4,226.0,train,drummer1/session3/6_dance-disco_120_beat_4-4_37.midi,drummer1/session3/6_dance-disco_120_beat_4-4_37.wav,Live Fusion,train
drummer1,drummer1/session2,drummer1/session2/149,gospel,120,fill,4-4,1.9198866213151928,validation,drummer1/session2/149_gospel_120_fill_4-4_14.midi,drummer1/session2/149_gospel_120_fill_4-4_14.wav,ClassicMetal (80s-90s),train
drummer1,drummer1/session1,drummer1/session1/41,latin/samba,116,fill,4-4,2.068979591836735,validation,drummer1/session1/41_latin-samba_116_fill_4-4_21.midi,drummer1/session1/41_latin-samba_116_fill_4-4_21.wav,Pop-Rock (Studio),test
drummer1,drummer1/eval_session,drummer1/eval_session/1,funk/groove1,138,beat,4-4,27.826099773242632,test,drummer1/eval_session/1_funk-groove1_138_beat_4-4_52.midi,drummer1/eval_session/1_funk-groove1_138_beat_4-4_52.wav,909 Simple,test
drummer1,drummer1/session3,drummer1/session3/9,rock,135,beat,4-4,197.5597959183673,train,drummer1/session3/9_rock_135_beat_4-4_17.midi,drummer1/session3/9_rock_135_beat_4-4_17.wav,Dark Hybrid,train
drummer1,drummer1/session1,drummer1/session1/232,rock/halftime,140,fill,4-4,3.4285714285714284,train,drummer1/session1/232_rock-halftime_140_fill_4-4_5.midi,drummer1/session1/232_rock-halftime_140_fill_4-4_5.wav,Tight Prog,test
drummer1,drummer1/session1,drummer1/session1/6,jazz/funk,116,fill,4-4,3.736122448979592,train,drummer1/session1/6_jazz-funk_116_fill_4-4_3.midi,drummer1/session1/6_jazz-funk_116_fill_4-4_3.wav,Jazz,train
drummer1,drummer1/session3,drummer1/session3/5,jazz/linear,128,beat,4-4,249.12260770975053,train,drummer1/session3/5_jazz-linear_128_beat_4-4_12.midi,drummer1/session3/5_jazz-linear_128_beat_4-4_12.wav,Classic Rock,train
drummer1,drummer1/session1,drummer1/session1/181,afrocuban,105,fill,4-4,2.2857142857142856,train,drummer1/session1/181_afrocuban_105_fill_4-4_22.midi,drummer1/session1/181_afrocuban_105_fill_4-4_22.wav,Dry & Heavy (Folk Rock),train
drummer1,drummer1/session2,drummer1/session2/128,afrocuban/bembe,122,fill,4-4,1.9672108843537413,train,drummer1/session2/128_afrocuban-bembe_122_fill_4-4_11.midi,drummer1/session2/128_afrocuban-bembe_122_fill_4-4_11.wav,Studio (Live Room),test
drummer1,drummer1/session1,drummer1/session1/260,funk/purdieshuffle,130,fill,4-4,1.8461451247165528,train,drummer1/session1/260_funk-purdieshuffle_130_fill_4-4_31.midi,drummer1/session1/260_funk-purdieshuffle_130_fill_4-4_31.wav,More Cowbell (Pop-Rock),validation
drummer1,drummer1/session2,drummer1/session2/70,punk,144,fill,4-4,1.6666666666666667,train,drummer1/session2/70_punk_144_fill_4-4_55.midi,drummer1/session2/70_punk_144_fill_4-4_55.wav,Ele-Drum,validation
drummer1,drummer1/session1,drummer1/session1/246,funk/purdieshuffle,130,fill,4-4,3.692312925170068,train,drummer1/session1/246_funk-purdieshuffle_130_fill_4-4_21.midi,drummer1/session1/246_funk-purdieshuffle_130_fill_4-4_21.wav,Pop-Rock (Studio),validation
drummer1,drummer1/session1,drummer1/session1/267,funk/purdieshuffle,130,fill,4-4,1.7884807256235828,train,drummer1/session1/267_funk-purdieshuffle_130_fill_4-4_55.midi,drummer1/session1/267_funk-purdieshuffle_130_fill_4-4_55.wav,Ele-Drum,train
drummer1,drummer1/session1,drummer1/session1/51,rock/shuffle,125,beat,4-4,170.80848072562358,train,drummer1/session1/51_rock-shuffle_125_beat_4-4_25.midi,drummer1/session1/51_rock-shuffle_125_beat_4-4_25.wav,Arena Stage,train
drummer1,drummer1/session1,drummer1/session1/178,afrocuban,105,fill,4-4,2.2857142857142856,train,drummer1/session1/178_afrocuban_105_fill_4-4_11.midi,drummer1/session1/178_afrocuban_105_fill_4-4_11.wav,Studio (Live Room),validation
drummer1,drummer1/session1,drummer1/session1/12,jazz/funk,116,fill,4-4,2.0689569160997734,train,drummer1/session1/12_jazz-funk_116_fill_4-4_33.midi,drummer1/session1/12_jazz-funk_116_fill_4-4_33.wav,Shuffle (Blues),test
drummer1,drummer1/session1,drummer1/session1/233,rock/halftime,140,fill,4-4,1.7142857142857142,train,drummer1/session1/233_rock-halftime_140_fill_4-4_53.midi,drummer1/session1/233_rock-halftime_140_fill_4-4_53.wav,Unplugged,test
drummer1,drummer1/session2,drummer1/session2/99,funk/rock,92,fill,4-4,2.608684807256236,test,drummer1/session2/99_funk-rock_92_fill_4-4_1.midi,drummer1/session2/99_funk-rock_92_fill_4-4_1.wav,Acoustic Kit,validation
drummer1,drummer1/session2,drummer1/session2/22,country,114,fill,4-4,2.02,train,drummer1/session2/22_country_114_fill_4-4_10.midi,drummer1/session2/22_country_114_fill_4-4_10.wav,JingleStacks (2nd Hi-Hat),train
drummer1,drummer1/session1,drummer1/session1/205,rock/halftime,140,fill,4-4,3.4285714285714284,validation,drummer1/session1/205_rock-halftime_140_fill_4-4_15.midi,drummer1/session1/205_rock-halftime_140_fill_4-4_15.wav,60s Rock,train
drummer1,drummer1/session1,drummer1/session1/264,funk/purdieshuffle,130,fill,4-4,1.8461451247165528,train,drummer1/session1/264_funk-purdieshuffle_130_fill_4-4_56.midi,drummer1/session1/264_funk-purdieshuffle_130_fill_4-4_56.wav,Custom1,train
drummer1,drummer1/session2,drummer1/session2/129,afrocuban/bembe,122,fill,4-4,1.5903174603174604,train,drummer1/session2/129_afrocuban-bembe_122_fill_4-4_16.midi,drummer1/session2/129_afrocuban-bembe_122_fill_4-4_16.wav,Modern Funk,train
drummer1,drummer1/session1,drummer1/session1/26,jazz/funk,116,fill,4-4,2.0593197278911566,train,drummer1/session1/26_jazz-funk_116_fill_4-4_4.midi,drummer1/session1/26_jazz-funk_116_fill_4-4_4.wav,Speed Metal,test
drummer1,drummer1/session1,drummer1/session1/189,reggae,78,fill,4-4,3.076938775510204,test,drummer1/session1/189_reggae_78_fill_4-4_13.midi,drummer1/session1/189_reggae_78_fill_4-4_13.wav,Jazz Funk,train
